label,date,value,low,high
Disapprove,2011-03-22,47.6786,,
Disapprove,2011-03-23,47.6828,,
Disapprove,2011-03-25,47.6873,,
Disapprove,2011-03-26,47.676,,
Disapprove,2011-03-27,47.6871,,
Disapprove,2011-03-28,47.6853,,
Disapprove,2011-03-28,47.6853,,
Disapprove,2011-03-28,47.6853,,
Disapprove,2011-03-28,47.6853,,
Disapprove,2011-03-28,47.6853,,
Disapprove,2011-03-29,47.6826,,
Disapprove,2011-03-29,47.6826,,
Disapprove,2011-03-31,47.6746,,
Disapprove,2011-04-01,47.6811,,
Disapprove,2011-04-03,47.6574,,
Disapprove,2011-04-03,47.6574,,
Disapprove,2011-04-03,47.6574,,
Disapprove,2011-04-04,47.6507,,
Disapprove,2011-04-04,47.6507,,
Disapprove,2011-04-04,47.6507,,
Disapprove,2011-04-05,47.6436,,
Disapprove,2011-04-05,47.6436,,
Disapprove,2011-04-06,47.6467,,
Disapprove,2011-04-07,47.6388,,
Disapprove,2011-04-09,47.6227,,
Disapprove,2011-04-09,47.6227,,
Disapprove,2011-04-10,47.6062,,
Disapprove,2011-04-10,47.6062,,
Disapprove,2011-04-10,47.6062,,
Disapprove,2011-04-10,47.6062,,
Disapprove,2011-04-11,47.6066,,
Disapprove,2011-04-12,47.5988,,
Disapprove,2011-04-12,47.5988,,
Disapprove,2011-04-12,47.5988,,
Disapprove,2011-04-13,47.5979,,
Disapprove,2011-04-14,47.5897,,
Disapprove,2011-04-15,47.5876,,
Disapprove,2011-04-15,47.5876,,
Disapprove,2011-04-16,47.5744,,
Disapprove,2011-04-17,47.5675,,
Disapprove,2011-04-17,47.5675,,
Disapprove,2011-04-18,47.558,,
Disapprove,2011-04-19,47.553,,
Disapprove,2011-04-19,47.553,,
Disapprove,2011-04-20,47.5487,,
Disapprove,2011-04-20,47.5487,,
Disapprove,2011-04-21,47.5452,,
Disapprove,2011-04-22,47.543,,
Disapprove,2011-04-24,47.539,,
Disapprove,2011-04-24,47.539,,
Disapprove,2011-04-25,47.5395,,
Disapprove,2011-04-26,47.5399,,
Disapprove,2011-04-26,47.5399,,
Disapprove,2011-04-27,47.5429,,
Disapprove,2011-04-27,47.5429,,
Disapprove,2011-04-29,47.5469,,
Disapprove,2011-04-30,47.5495,,
Disapprove,2011-05-01,47.5491,,
Disapprove,2011-05-01,47.5491,,
Disapprove,2011-05-01,47.5491,,
Disapprove,2011-05-02,47.5519,,
Disapprove,2011-05-02,47.5519,,
Disapprove,2011-05-02,47.5519,,
Disapprove,2011-05-02,47.5519,,
Disapprove,2011-05-03,47.5548,,
Disapprove,2011-05-03,47.5548,,
Disapprove,2011-05-03,47.5548,,
Disapprove,2011-05-04,47.5578,,
Disapprove,2011-05-05,47.5659,,
Disapprove,2011-05-06,47.5638,,
Disapprove,2011-05-07,47.5669,,
Disapprove,2011-05-08,47.57,,
Disapprove,2011-05-08,47.57,,
Disapprove,2011-05-08,47.57,,
Disapprove,2011-05-08,47.57,,
Disapprove,2011-05-09,47.5657,,
Disapprove,2011-05-09,47.5657,,
Disapprove,2011-05-10,47.5763,,
Disapprove,2011-05-10,47.5763,,
Disapprove,2011-05-11,47.5796,,
Disapprove,2011-05-12,47.5736,,
Disapprove,2011-05-13,47.5865,,
Disapprove,2011-05-14,47.5903,,
Disapprove,2011-05-15,47.5944,,
Disapprove,2011-05-16,47.5988,,
Disapprove,2011-05-17,47.6036,,
Disapprove,2011-05-17,47.6036,,
Disapprove,2011-05-17,47.6036,,
Disapprove,2011-05-17,47.6036,,
Disapprove,2011-05-19,47.6283,,
Disapprove,2011-05-20,47.6349,,
Disapprove,2011-05-22,47.6337,,
Disapprove,2011-05-22,47.6337,,
Disapprove,2011-05-22,47.6337,,
Disapprove,2011-05-23,47.6574,,
Disapprove,2011-05-24,47.682,,
Disapprove,2011-05-25,47.6916,,
Disapprove,2011-05-25,47.6916,,
Disapprove,2011-05-25,47.6916,,
Disapprove,2011-05-26,47.7019,,
Disapprove,2011-05-26,47.7019,,
Disapprove,2011-05-28,47.7246,,
Disapprove,2011-05-29,47.7194,,
Disapprove,2011-05-30,47.7327,,
Disapprove,2011-05-31,47.7471,,
Disapprove,2011-05-31,47.7471,,
Disapprove,2011-05-31,47.7471,,
Disapprove,2011-06-02,47.798,,
Disapprove,2011-06-03,47.8161,,
Disapprove,2011-06-05,47.8375,,
Disapprove,2011-06-05,47.8375,,
Disapprove,2011-06-05,47.8375,,
Disapprove,2011-06-06,47.8597,,
Disapprove,2011-06-06,47.8597,,
Disapprove,2011-06-06,47.8597,,
Disapprove,2011-06-06,47.8597,,
Disapprove,2011-06-07,47.8834,,
Disapprove,2011-06-07,47.8834,,
Disapprove,2011-06-07,47.8834,,
Disapprove,2011-06-07,47.8834,,
Disapprove,2011-06-08,47.9268,,
Disapprove,2011-06-09,47.9715,,
Disapprove,2011-06-09,47.9715,,
Disapprove,2011-06-11,48.0118,,
Disapprove,2011-06-12,48.0437,,
Disapprove,2011-06-12,48.0437,,
Disapprove,2011-06-13,48.0612,,
Disapprove,2011-06-14,48.1131,,
Disapprove,2011-06-14,48.1131,,
Disapprove,2011-06-15,48.1507,,
Disapprove,2011-06-17,48.2461,,
Disapprove,2011-06-18,48.2889,,
Disapprove,2011-06-19,48.3208,,
Disapprove,2011-06-19,48.3208,,
Disapprove,2011-06-20,48.3682,,
Disapprove,2011-06-20,48.3682,,
Disapprove,2011-06-20,48.3682,,
Disapprove,2011-06-20,48.3682,,
Disapprove,2011-06-21,48.4176,,
Disapprove,2011-06-21,48.4176,,
Disapprove,2011-06-21,48.4176,,
Disapprove,2011-06-23,48.5214,,
Disapprove,2011-06-23,48.5214,,
Disapprove,2011-06-24,48.585,,
Disapprove,2011-06-26,48.6965,,
Disapprove,2011-06-26,48.6965,,
Disapprove,2011-06-27,48.7617,,
Disapprove,2011-06-28,48.8198,,
Disapprove,2011-06-28,48.8198,,
Disapprove,2011-06-29,48.879,,
Disapprove,2011-06-30,48.939,,
Disapprove,2011-07-02,49.0576,,
Disapprove,2011-07-05,49.2456,,
Disapprove,2011-07-05,49.2456,,
Disapprove,2011-07-05,49.2456,,
Disapprove,2011-07-06,49.3114,,
Disapprove,2011-07-08,49.4394,,
Disapprove,2011-07-09,49.5032,,
Disapprove,2011-07-10,49.5667,,
Disapprove,2011-07-11,49.6298,,
Disapprove,2011-07-11,49.6298,,
Disapprove,2011-07-11,49.6298,,
Disapprove,2011-07-11,49.6298,,
Disapprove,2011-07-12,49.6926,,
Disapprove,2011-07-12,49.6926,,
Disapprove,2011-07-14,49.8166,,
Disapprove,2011-07-15,49.8754,,
Disapprove,2011-07-17,49.9926,,
Disapprove,2011-07-17,49.9926,,
Disapprove,2011-07-17,49.9926,,
Disapprove,2011-07-17,49.9926,,
Disapprove,2011-07-17,49.9926,,
Disapprove,2011-07-18,50.0481,,
Disapprove,2011-07-19,50.1097,,
Disapprove,2011-07-19,50.1097,,
Disapprove,2011-07-20,50.1673,,
Disapprove,2011-07-20,50.1673,,
Disapprove,2011-07-20,50.1673,,
Disapprove,2011-07-21,50.228,,
Disapprove,2011-07-23,50.3357,,
Disapprove,2011-07-24,50.3904,,
Disapprove,2011-07-24,50.3904,,
Disapprove,2011-07-24,50.3904,,
Disapprove,2011-07-26,50.492,,
Disapprove,2011-07-26,50.492,,
Disapprove,2011-07-27,50.5499,,
Disapprove,2011-07-29,50.6584,,
Disapprove,2011-07-30,50.7088,,
Disapprove,2011-07-31,50.7519,,
Disapprove,2011-08-01,50.8004,,
Disapprove,2011-08-01,50.8004,,
Disapprove,2011-08-02,50.8482,,
Disapprove,2011-08-02,50.8482,,
Disapprove,2011-08-04,50.9494,,
Disapprove,2011-08-05,50.9953,,
Disapprove,2011-08-07,51.0847,,
Disapprove,2011-08-07,51.0847,,
Disapprove,2011-08-07,51.0847,,
Disapprove,2011-08-08,51.1283,,
Disapprove,2011-08-08,51.1283,,
Disapprove,2011-08-09,51.1712,,
Disapprove,2011-08-09,51.1712,,
Disapprove,2011-08-09,51.1712,,
Disapprove,2011-08-10,51.2134,,
Disapprove,2011-08-10,51.2134,,
Disapprove,2011-08-11,51.2549,,
Disapprove,2011-08-13,51.3467,,
Disapprove,2011-08-14,51.3865,,
Disapprove,2011-08-14,51.3865,,
Disapprove,2011-08-16,51.4639,,
Disapprove,2011-08-16,51.4639,,
Disapprove,2011-08-17,51.5015,,
Disapprove,2011-08-19,51.5623,,
Disapprove,2011-08-20,51.5976,,
Disapprove,2011-08-20,51.5976,,
Disapprove,2011-08-21,51.6194,,
Disapprove,2011-08-21,51.6194,,
Disapprove,2011-08-22,51.6529,,
Disapprove,2011-08-22,51.6529,,
Disapprove,2011-08-23,51.6856,,
Disapprove,2011-08-23,51.6856,,
Disapprove,2011-08-25,51.7483,,
Disapprove,2011-08-25,51.7483,,
Disapprove,2011-08-26,51.7783,,
Disapprove,2011-08-27,51.8213,,
Disapprove,2011-08-28,51.8352,,
Disapprove,2011-08-28,51.8352,,
Disapprove,2011-08-29,51.8622,,
Disapprove,2011-08-30,51.9026,,
Disapprove,2011-08-30,51.9026,,
Disapprove,2011-08-31,51.9275,,
Disapprove,2011-08-31,51.9275,,
Disapprove,2011-08-31,51.9275,,
Disapprove,2011-08-31,51.9275,,
Disapprove,2011-09-01,51.9512,,
Disapprove,2011-09-01,51.9512,,
Disapprove,2011-09-02,51.9739,,
Disapprove,2011-09-03,51.9954,,
Disapprove,2011-09-06,52.0366,,
Disapprove,2011-09-06,52.0366,,
Disapprove,2011-09-06,52.0366,,
Disapprove,2011-09-09,52.1149,,
Disapprove,2011-09-09,52.1149,,
Disapprove,2011-09-11,52.1064,,
Disapprove,2011-09-11,52.1064,,
Disapprove,2011-09-12,52.1168,,
Disapprove,2011-09-12,52.1168,,
Disapprove,2011-09-12,52.1168,,
Disapprove,2011-09-12,52.1168,,
Disapprove,2011-09-12,52.1168,,
Disapprove,2011-09-13,52.1261,,
Disapprove,2011-09-14,52.1341,,
Disapprove,2011-09-15,52.1411,,
Disapprove,2011-09-15,52.1411,,
Disapprove,2011-09-15,52.1411,,
Disapprove,2011-09-18,52.1547,,
Disapprove,2011-09-18,52.1547,,
Disapprove,2011-09-19,52.1568,,
Disapprove,2011-09-20,52.1578,,
Disapprove,2011-09-20,52.1578,,
Disapprove,2011-09-21,52.1701,,
Disapprove,2011-09-22,52.168,,
Disapprove,2011-09-24,52.1603,,
Disapprove,2011-09-25,52.1445,,
Disapprove,2011-09-25,52.1445,,
Disapprove,2011-09-25,52.1445,,
Disapprove,2011-09-27,52.1403,,
Disapprove,2011-09-27,52.1403,,
Disapprove,2011-09-27,52.1403,,
Disapprove,2011-09-28,52.1314,,
Disapprove,2011-09-30,52.1107,,
Disapprove,2011-10-01,52.1061,,
Disapprove,2011-10-02,52.0865,,
Disapprove,2011-10-02,52.0865,,
Disapprove,2011-10-02,52.0865,,
Disapprove,2011-10-03,52.0665,,
Disapprove,2011-10-03,52.0665,,
Disapprove,2011-10-04,52.0526,,
Disapprove,2011-10-04,52.0526,,
Disapprove,2011-10-04,52.0526,,
Disapprove,2011-10-05,52.0439,,
Disapprove,2011-10-06,52.0337,,
Disapprove,2011-10-07,52.017,,
Disapprove,2011-10-09,51.9861,,
Disapprove,2011-10-09,51.9861,,
Disapprove,2011-10-10,51.9672,,
Disapprove,2011-10-10,51.9672,,
Disapprove,2011-10-10,51.9672,,
Disapprove,2011-10-10,51.9672,,
Disapprove,2011-10-10,51.9672,,
Disapprove,2011-10-11,51.9476,,
Disapprove,2011-10-12,51.9237,,
Disapprove,2011-10-13,51.8993,,
Disapprove,2011-10-14,51.8783,,
Disapprove,2011-10-15,51.8531,,
Disapprove,2011-10-16,51.8313,,
Disapprove,2011-10-16,51.8313,,
Disapprove,2011-10-16,51.8313,,
Disapprove,2011-10-17,51.8055,,
Disapprove,2011-10-18,51.7795,,
Disapprove,2011-10-18,51.7795,,
Disapprove,2011-10-18,51.7795,,
Disapprove,2011-10-19,51.76,,
Disapprove,2011-10-20,51.7366,,
Disapprove,2011-10-21,51.7129,,
Disapprove,2011-10-21,51.7129,,
Disapprove,2011-10-22,51.6889,,
Disapprove,2011-10-23,51.6619,,
Disapprove,2011-10-24,51.6374,,
Disapprove,2011-10-24,51.6374,,
Disapprove,2011-10-25,51.6126,,
Disapprove,2011-10-25,51.6126,,
Disapprove,2011-10-25,51.6126,,
Disapprove,2011-10-27,51.5623,,
Disapprove,2011-10-28,51.5368,,
Disapprove,2011-10-30,51.485,,
Disapprove,2011-10-30,51.485,,
Disapprove,2011-10-31,51.4612,,
Disapprove,2011-10-31,51.4612,,
Disapprove,2011-11-01,51.4347,,
Disapprove,2011-11-02,51.4102,,
Disapprove,2011-11-02,51.4102,,
Disapprove,2011-11-03,51.383,,
Disapprove,2011-11-03,51.383,,
Disapprove,2011-11-03,51.383,,
Disapprove,2011-11-05,51.326,,
Disapprove,2011-11-05,51.326,,
Disapprove,2011-11-06,51.2983,,
Disapprove,2011-11-06,51.2983,,
Disapprove,2011-11-08,51.2407,,
Disapprove,2011-11-08,51.2407,,
Disapprove,2011-11-09,51.2139,,
Disapprove,2011-11-09,51.2139,,
Disapprove,2011-11-10,51.1853,,
Disapprove,2011-11-11,51.1566,,
Disapprove,2011-11-12,51.1268,,
Disapprove,2011-11-13,51.0979,,
Disapprove,2011-11-13,51.0979,,
Disapprove,2011-11-13,51.0979,,
Disapprove,2011-11-14,51.0688,,
Disapprove,2011-11-14,51.0688,,
Disapprove,2011-11-15,51.0397,,
Disapprove,2011-11-15,51.0397,,
Disapprove,2011-11-15,51.0397,,
Disapprove,2011-11-17,50.981,,
Disapprove,2011-11-17,50.981,,
Disapprove,2011-11-18,50.9517,,
Disapprove,2011-11-20,50.8932,,
Disapprove,2011-11-20,50.8932,,
Disapprove,2011-11-20,50.8932,,
Disapprove,2011-11-20,50.8932,,
Disapprove,2011-11-20,50.8932,,
Disapprove,2011-11-21,50.8639,,
Disapprove,2011-11-22,50.8345,,
Disapprove,2011-11-25,50.7457,,
Disapprove,2011-11-27,50.6855,,
Disapprove,2011-11-28,50.6557,,
Disapprove,2011-11-29,50.6259,,
Disapprove,2011-11-30,50.5957,,
Disapprove,2011-12-01,50.5652,,
Disapprove,2011-12-03,50.5038,,
Disapprove,2011-12-04,50.4736,,
Disapprove,2011-12-04,50.4736,,
Disapprove,2011-12-04,50.4736,,
Disapprove,2011-12-05,50.4427,,
Disapprove,2011-12-06,50.4124,,
Disapprove,2011-12-06,50.4124,,
Disapprove,2011-12-07,50.3802,,
Disapprove,2011-12-07,50.3802,,
Disapprove,2011-12-07,50.3802,,
Disapprove,2011-12-09,50.317,,
Disapprove,2011-12-10,50.2851,,
Disapprove,2011-12-11,50.2531,,
Disapprove,2011-12-11,50.2531,,
Disapprove,2011-12-11,50.2531,,
Disapprove,2011-12-12,50.2209,,
Disapprove,2011-12-12,50.2209,,
Disapprove,2011-12-12,50.2209,,
Disapprove,2011-12-13,50.1871,,
Disapprove,2011-12-13,50.1871,,
Disapprove,2011-12-13,50.1871,,
Disapprove,2011-12-15,50.1223,,
Disapprove,2011-12-16,50.09,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-18,50.0269,,
Disapprove,2011-12-19,49.9947,,
Disapprove,2011-12-20,49.9615,,
Disapprove,2011-12-20,49.9615,,
Disapprove,2011-12-21,49.929,,
Disapprove,2011-12-22,49.8983,,
Disapprove,2011-12-27,49.7441,,
Disapprove,2011-12-27,49.7441,,
Disapprove,2011-12-30,49.6554,,
Disapprove,2012-01-02,49.5665,,
Disapprove,2012-01-03,49.5392,,
Disapprove,2012-01-04,49.5109,,
Disapprove,2012-01-05,49.4848,,
Disapprove,2012-01-07,49.4298,,
Disapprove,2012-01-08,49.4026,,
Disapprove,2012-01-08,49.4026,,
Disapprove,2012-01-08,49.4026,,
Disapprove,2012-01-09,49.3755,,
Disapprove,2012-01-10,49.3517,,
Disapprove,2012-01-10,49.3517,,
Disapprove,2012-01-11,49.3218,,
Disapprove,2012-01-11,49.3218,,
Disapprove,2012-01-12,49.2953,,
Disapprove,2012-01-13,49.2726,,
Disapprove,2012-01-14,49.2466,,
Disapprove,2012-01-14,49.2466,,
Disapprove,2012-01-15,49.2248,,
Disapprove,2012-01-15,49.2248,,
Disapprove,2012-01-16,49.1953,,
Disapprove,2012-01-16,49.1953,,
Disapprove,2012-01-16,49.1953,,
Disapprove,2012-01-17,49.1699,,
Disapprove,2012-01-17,49.1699,,
Disapprove,2012-01-19,49.1199,,
Disapprove,2012-01-20,49.0953,,
Disapprove,2012-01-22,49.0469,,
Disapprove,2012-01-22,49.0469,,
Disapprove,2012-01-23,49.0283,,
Disapprove,2012-01-24,49.005,,
Disapprove,2012-01-24,49.005,,
Disapprove,2012-01-25,48.9767,,
Disapprove,2012-01-26,48.9541,,
Disapprove,2012-01-28,48.9044,,
Disapprove,2012-01-29,48.8829,,
Disapprove,2012-01-29,48.8829,,
Disapprove,2012-01-31,48.8471,,
Disapprove,2012-01-31,48.8471,,
Disapprove,2012-02-01,48.8271,,
Disapprove,2012-02-03,48.7885,,
Disapprove,2012-02-04,48.7758,,
Disapprove,2012-02-05,48.7577,,
Disapprove,2012-02-06,48.746,,
Disapprove,2012-02-06,48.746,,
Disapprove,2012-02-06,48.746,,
Disapprove,2012-02-07,48.7228,,
Disapprove,2012-02-09,48.6897,,
Disapprove,2012-02-09,48.6897,,
Disapprove,2012-02-09,48.6897,,
Disapprove,2012-02-12,48.6489,,
Disapprove,2012-02-12,48.6489,,
Disapprove,2012-02-12,48.6489,,
Disapprove,2012-02-12,48.6489,,
Disapprove,2012-02-13,48.634,,
Disapprove,2012-02-13,48.634,,
Disapprove,2012-02-14,48.6132,,
Disapprove,2012-02-14,48.6132,,
Disapprove,2012-02-15,48.599,,
Disapprove,2012-02-15,48.599,,
Disapprove,2012-02-18,48.5526,,
Disapprove,2012-02-18,48.5526,,
Disapprove,2012-02-19,48.54,,
Disapprove,2012-02-20,48.5279,,
Disapprove,2012-02-20,48.5279,,
Disapprove,2012-02-21,48.5163,,
Disapprove,2012-02-21,48.5163,,
Disapprove,2012-02-21,48.5163,,
Disapprove,2012-02-22,48.5052,,
Disapprove,2012-02-24,48.4844,,
Disapprove,2012-02-24,48.4844,,
Disapprove,2012-02-26,48.4719,,
Disapprove,2012-02-27,48.4633,,
Disapprove,2012-02-27,48.4633,,
Disapprove,2012-02-28,48.4553,,
Disapprove,2012-03-01,48.435,,
Disapprove,2012-03-01,48.435,,
Disapprove,2012-03-03,48.4283,,
Disapprove,2012-03-04,48.4283,,
Disapprove,2012-03-04,48.4283,,
Disapprove,2012-03-04,48.4283,,
Disapprove,2012-03-06,48.4235,,
Disapprove,2012-03-07,48.4239,,
Disapprove,2012-03-07,48.4239,,
Disapprove,2012-03-10,48.4023,,
Disapprove,2012-03-10,48.4023,,
Disapprove,2012-03-10,48.4023,,
Disapprove,2012-03-11,48.4037,,
Disapprove,2012-03-11,48.4037,,
Disapprove,2012-03-11,48.4037,,
Disapprove,2012-03-11,48.4037,,
Disapprove,2012-03-11,48.4037,,
Disapprove,2012-03-12,48.4049,,
Disapprove,2012-03-13,48.4019,,
Disapprove,2012-03-13,48.4019,,
Disapprove,2012-03-13,48.4019,,
Disapprove,2012-03-16,48.3944,,
Disapprove,2012-03-16,48.3944,,
Disapprove,2012-03-17,48.3888,,
Disapprove,2012-03-18,48.3838,,
Disapprove,2012-03-19,48.3826,,
Disapprove,2012-03-19,48.3826,,
Disapprove,2012-03-20,48.3816,,
Disapprove,2012-03-20,48.3816,,
Disapprove,2012-03-20,48.3816,,
Disapprove,2012-03-22,48.3757,,
Disapprove,2012-03-22,48.3757,,
Disapprove,2012-03-22,48.3757,,
Disapprove,2012-03-25,48.3772,,
Disapprove,2012-03-25,48.3772,,
Disapprove,2012-03-25,48.3772,,
Disapprove,2012-03-25,48.3772,,
Disapprove,2012-03-27,48.3788,,
Disapprove,2012-03-28,48.3806,,
Disapprove,2012-03-28,48.3806,,
Disapprove,2012-03-31,48.3862,,
Disapprove,2012-03-31,48.3862,,
Disapprove,2012-04-01,48.3874,,
Disapprove,2012-04-03,48.3926,,
Disapprove,2012-04-03,48.3926,,
Disapprove,2012-04-03,48.3926,,
Disapprove,2012-04-06,48.3984,,
Disapprove,2012-04-06,48.3984,,
Disapprove,2012-04-07,48.4009,,
Disapprove,2012-04-08,48.4047,,
Disapprove,2012-04-09,48.4074,,
Disapprove,2012-04-10,48.409,,
Disapprove,2012-04-10,48.409,,
Disapprove,2012-04-11,48.413,,
Disapprove,2012-04-12,48.416,,
Disapprove,2012-04-13,48.419,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-15,48.4254,,
Disapprove,2012-04-16,48.4287,,
Disapprove,2012-04-16,48.4287,,
Disapprove,2012-04-17,48.4321,,
Disapprove,2012-04-17,48.4321,,
Disapprove,2012-04-17,48.4321,,
Disapprove,2012-04-18,48.4356,,
Disapprove,2012-04-19,48.4391,,
Disapprove,2012-04-21,48.4459,,
Disapprove,2012-04-22,48.4487,,
Disapprove,2012-04-22,48.4487,,
Disapprove,2012-04-23,48.4522,,
Disapprove,2012-04-24,48.4558,,
Disapprove,2012-04-24,48.4558,,
Disapprove,2012-04-26,48.4643,,
Disapprove,2012-04-27,48.4669,,
Disapprove,2012-04-29,48.4746,,
Disapprove,2012-04-29,48.4746,,
Disapprove,2012-04-30,48.4785,,
Disapprove,2012-04-30,48.4785,,
Disapprove,2012-05-01,48.4836,,
Disapprove,2012-05-02,48.4875,,
Disapprove,2012-05-02,48.4875,,
Disapprove,2012-05-03,48.4914,,
Disapprove,2012-05-03,48.4914,,
Disapprove,2012-05-05,48.4993,,
Disapprove,2012-05-06,48.5028,,
Disapprove,2012-05-06,48.5028,,
Disapprove,2012-05-07,48.5073,,
Disapprove,2012-05-07,48.5073,,
Disapprove,2012-05-08,48.5112,,
Disapprove,2012-05-09,48.5156,,
Disapprove,2012-05-11,48.5243,,
Disapprove,2012-05-12,48.5287,,
Disapprove,2012-05-13,48.5332,,
Disapprove,2012-05-14,48.5378,,
Disapprove,2012-05-14,48.5378,,
Disapprove,2012-05-15,48.5425,,
Disapprove,2012-05-16,48.5473,,
Disapprove,2012-05-17,48.5522,,
Disapprove,2012-05-18,48.5571,,
Disapprove,2012-05-19,48.562,,
Disapprove,2012-05-20,48.5669,,
Disapprove,2012-05-20,48.5669,,
Disapprove,2012-05-20,48.5669,,
Disapprove,2012-05-20,48.5669,,
Disapprove,2012-05-21,48.5715,,
Disapprove,2012-05-21,48.5715,,
Disapprove,2012-05-22,48.5767,,
Disapprove,2012-05-24,48.5865,,
Disapprove,2012-05-25,48.5914,,
Disapprove,2012-05-27,48.5999,,
Disapprove,2012-05-28,48.606,,
Disapprove,2012-05-28,48.606,,
Disapprove,2012-05-31,48.6245,,
Disapprove,2012-05-31,48.6245,,
Disapprove,2012-05-31,48.6245,,
Disapprove,2012-06-03,48.6371,,
Disapprove,2012-06-03,48.6371,,
Disapprove,2012-06-03,48.6371,,
Disapprove,2012-06-03,48.6371,,
Disapprove,2012-06-04,48.6427,,
Disapprove,2012-06-05,48.6485,,
Disapprove,2012-06-06,48.6544,,
Disapprove,2012-06-06,48.6544,,
Disapprove,2012-06-07,48.6603,,
Disapprove,2012-06-09,48.6727,,
Disapprove,2012-06-09,48.6727,,
Disapprove,2012-06-10,48.679,,
Disapprove,2012-06-11,48.6829,,
Disapprove,2012-06-11,48.6829,,
Disapprove,2012-06-12,48.6918,,
Disapprove,2012-06-12,48.6918,,
Disapprove,2012-06-15,48.7133,,
Disapprove,2012-06-15,48.7133,,
Disapprove,2012-06-17,48.7227,,
Disapprove,2012-06-17,48.7227,,
Disapprove,2012-06-18,48.731,,
Disapprove,2012-06-18,48.731,,
Disapprove,2012-06-18,48.731,,
Disapprove,2012-06-18,48.731,,
Disapprove,2012-06-18,48.731,,
Disapprove,2012-06-20,48.7426,,
Disapprove,2012-06-21,48.7503,,
Disapprove,2012-06-21,48.7503,,
Disapprove,2012-06-21,48.7503,,
Disapprove,2012-06-24,48.7683,,
Disapprove,2012-06-24,48.7683,,
Disapprove,2012-06-24,48.7683,,
Disapprove,2012-06-24,48.7683,,
Disapprove,2012-06-25,48.7741,,
Disapprove,2012-06-26,48.7805,,
Disapprove,2012-06-27,48.7867,,
Disapprove,2012-06-27,48.7867,,
Disapprove,2012-06-27,48.7867,,
Disapprove,2012-06-28,48.793,,
Disapprove,2012-06-30,48.8048,,
Disapprove,2012-06-30,48.8048,,
Disapprove,2012-07-01,48.8084,,
Disapprove,2012-07-01,48.8084,,
Disapprove,2012-07-02,48.8128,,
Disapprove,2012-07-03,48.8167,,
Disapprove,2012-07-03,48.8167,,
Disapprove,2012-07-05,48.8231,,
Disapprove,2012-07-07,48.8323,,
Disapprove,2012-07-08,48.8281,,
Disapprove,2012-07-08,48.8281,,
Disapprove,2012-07-08,48.8281,,
Disapprove,2012-07-09,48.8285,,
Disapprove,2012-07-09,48.8285,,
Disapprove,2012-07-09,48.8285,,
Disapprove,2012-07-10,48.835,,
Disapprove,2012-07-11,48.8417,,
Disapprove,2012-07-11,48.8417,,
Disapprove,2012-07-12,48.8332,,
Disapprove,2012-07-13,48.8394,,
Disapprove,2012-07-14,48.8371,,
Disapprove,2012-07-15,48.8252,,
Disapprove,2012-07-16,48.8303,,
Disapprove,2012-07-16,48.8303,,
Disapprove,2012-07-16,48.8303,,
Disapprove,2012-07-17,48.8259,,
Disapprove,2012-07-17,48.8259,,
Disapprove,2012-07-19,48.8353,,
Disapprove,2012-07-20,48.8188,,
Disapprove,2012-07-20,48.8188,,
Disapprove,2012-07-22,48.8146,,
Disapprove,2012-07-22,48.8146,,
Disapprove,2012-07-22,48.8146,,
Disapprove,2012-07-23,48.8063,,
Disapprove,2012-07-23,48.8063,,
Disapprove,2012-07-25,48.7875,,
Disapprove,2012-07-25,48.7875,,
Disapprove,2012-07-26,48.7772,,
Disapprove,2012-07-29,48.7524,,
Disapprove,2012-07-29,48.7524,,
Disapprove,2012-07-29,48.7524,,
Disapprove,2012-07-30,48.7399,,
Disapprove,2012-08-01,48.7058,,
Disapprove,2012-08-01,48.7058,,
Disapprove,2012-08-04,48.6739,,
Disapprove,2012-08-04,48.6739,,
Disapprove,2012-08-05,48.6673,,
Disapprove,2012-08-06,48.6532,,
Disapprove,2012-08-06,48.6532,,
Disapprove,2012-08-07,48.639,,
Disapprove,2012-08-07,48.639,,
Disapprove,2012-08-07,48.639,,
Disapprove,2012-08-08,48.6248,,
Disapprove,2012-08-10,48.6016,,
Disapprove,2012-08-10,48.6016,,
Disapprove,2012-08-12,48.5725,,
Disapprove,2012-08-13,48.5627,,
Disapprove,2012-08-13,48.5627,,
Disapprove,2012-08-13,48.5627,,
Disapprove,2012-08-16,48.5283,,
Disapprove,2012-08-16,48.5283,,
Disapprove,2012-08-19,48.4862,,
Disapprove,2012-08-19,48.4862,,
Disapprove,2012-08-19,48.4862,,
Disapprove,2012-08-19,48.4862,,
Disapprove,2012-08-20,48.476,,
Disapprove,2012-08-20,48.476,,
Disapprove,2012-08-20,48.476,,
Disapprove,2012-08-20,48.476,,
Disapprove,2012-08-21,48.4656,,
Disapprove,2012-08-22,48.4483,,
Disapprove,2012-08-22,48.4483,,
Disapprove,2012-08-22,48.4483,,
Disapprove,2012-08-23,48.4346,,
